
D:\code\AntiGravity\pdftoolskit-main\components\tools\ChatTool.tsx
  230:73  error  `'` can be escaped with `&apos;`, `&lsquo;`, `&#39;`, `&rsquo;`  react/no-unescaped-entities
  25163:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25164:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25165:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25166:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25167:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25167:12   error  'text' is already defined                                                  no-redeclare
  25168:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25169:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25170:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25171:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25172:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25173:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25174:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25175:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25175:38   error  'i' is already defined                                                     no-redeclare
  25176:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25177:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25178:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25179:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25180:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25181:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25182:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25183:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25184:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25185:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25186:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25187:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25188:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25189:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25190:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25191:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25192:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25193:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25194:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25195:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25196:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25197:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25198:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25198:25   error  'fr' is already defined                                                    no-redeclare
  25199:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25200:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25201:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25202:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25203:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25204:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25208:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25209:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25210:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25211:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25212:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25213:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25222:102  error  'c' is already defined                                                     no-redeclare
  25225:43   error  Unexpected constant condition                                              no-constant-condition
  25233:72   error  'M' is already defined                                                     no-redeclare
  25244:85   error  'R' is already defined                                                     no-redeclare
  25252:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25253:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25254:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25255:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25257:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25258:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25259:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25260:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25262:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25263:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25264:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25265:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25266:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25267:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25268:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25269:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25270:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25272:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25273:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25274:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25275:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25276:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25278:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25279:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25280:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25281:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25282:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25283:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25284:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25285:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25285:14   error  'val' is already defined                                                   no-redeclare
  25286:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25287:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25288:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25289:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25289:14   error  'val' is already defined                                                   no-redeclare
  25290:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25291:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25292:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25293:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25294:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25295:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25296:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25297:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25298:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25299:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25300:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25301:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25302:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25303:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25307:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25308:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25313:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25314:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25315:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25316:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25317:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25318:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25319:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25321:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25322:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25323:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25325:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25326:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25327:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25328:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25329:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25330:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25331:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25332:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25333:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25334:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25339:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25340:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25341:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25342:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25347:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25348:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25349:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25350:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25351:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25352:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25353:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25354:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25358:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25359:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25360:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25361:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25362:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25363:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25364:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25365:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25366:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25367:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25368:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25369:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25370:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25371:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25372:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25373:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25377:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25378:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25379:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25380:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25381:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25382:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25383:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25384:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25385:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25386:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25387:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25388:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25389:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25390:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25391:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25392:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25393:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25394:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25395:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25396:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25397:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25397:13   error  'fa' is already defined                                                    no-redeclare
  25397:28   error  'fr' is already defined                                                    no-redeclare
  25397:39   error  'fg' is already defined                                                    no-redeclare
  25397:52   error  'fb' is already defined                                                    no-redeclare
  25398:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25398:13   error  'ba' is already defined                                                    no-redeclare
  25398:28   error  'br' is already defined                                                    no-redeclare
  25398:39   error  'bg' is already defined                                                    no-redeclare
  25398:52   error  'bb' is already defined                                                    no-redeclare
  25399:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25400:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25401:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25402:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25403:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25403:13   error  'fa' is already defined                                                    no-redeclare
  25403:28   error  'fr' is already defined                                                    no-redeclare
  25403:39   error  'fg' is already defined                                                    no-redeclare
  25403:52   error  'fb' is already defined                                                    no-redeclare
  25404:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25404:13   error  'ba' is already defined                                                    no-redeclare
  25404:28   error  'br' is already defined                                                    no-redeclare
  25404:39   error  'bg' is already defined                                                    no-redeclare
  25404:52   error  'bb' is already defined                                                    no-redeclare
  25405:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25406:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25407:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25408:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25409:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25410:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25418:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25419:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25421:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25422:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25423:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25424:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25428:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25429:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25430:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25431:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25432:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25433:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25434:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25435:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25436:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25440:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25441:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25442:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25443:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25444:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25445:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25446:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25447:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25448:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25449:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25450:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25451:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25452:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25453:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25454:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25455:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25456:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25457:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25458:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25459:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25460:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25461:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25462:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25463:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25463:14   error  'i' is already defined                                                     no-redeclare
  25464:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25465:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25466:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25467:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25468:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25469:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25470:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25471:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25472:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25473:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25474:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25476:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25477:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25478:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25479:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25480:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25481:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25482:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25483:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25484:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25485:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25486:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25487:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25488:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25489:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25490:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25492:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25493:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25494:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25495:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25496:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25497:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25498:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25500:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25501:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25501:11   error  'dl' is already defined                                                    no-redeclare
  25502:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25503:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25504:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25504:15   error  'i' is already defined                                                     no-redeclare
  25505:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25506:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25507:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25508:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25509:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25511:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25512:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25513:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25514:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25514:16   error  'i' is already defined                                                     no-redeclare
  25515:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25516:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25517:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25518:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25519:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25520:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25521:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25521:14   error  'j' is already defined                                                     no-redeclare
  25522:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25523:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25523:11   error  'fr' is already defined                                                    no-redeclare
  25524:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25525:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25526:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25527:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25528:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25529:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25530:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25531:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25532:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25533:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25534:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25535:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25536:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25537:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25538:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25539:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25539:27   error  'dl' is already defined                                                    no-redeclare
  25540:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25541:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25542:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25543:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25544:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25545:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25546:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25547:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25549:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25550:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25551:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25553:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25557:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25558:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25559:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25560:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25561:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25568:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25569:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25570:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25571:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25572:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25573:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25574:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25575:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25576:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25577:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25578:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25579:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25580:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25581:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25582:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25583:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25584:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25585:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25586:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25587:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25588:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25588:32   error  'i' is already defined                                                     no-redeclare
  25589:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25590:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25591:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25592:4    error  Mixed spaces and tabs                                                      no-mixed-spaces-and-tabs
  25592:15   error  'i' is already defined                                                     no-redeclare
